CTB_RS00670	L1224_RS00665	
CTB_RS00670	AQ244_RS02840	
CTB_RS00670	BKB96_RS00675	
CTB_RS00670	CBP42_RS02065	
CTB_RS00670	BKB99_RS00675	
CTB_RS00670	L1440_RS00665	
CTB_RS00670	BKB92_RS00675	
CTB_RS00670	CTO_RS00670	
CTB_RS00670	SOTONIA3_RS00665	
CTB_RS00670	E150_RS00665	
CTB_RS00670	L2BUCH2_RS00665	
CTB_RS00670	CBP44_RS02070	
CTB_RS00670	FCS84708_RS00665	
CTB_RS00670	AP288_RS03735	
CTB_RS00670	BKB93_RS00675	
CTB_RS00670	119307	
CTB_RS00670	AQ199_RS01360	
CTB_RS00670	BBV13_RS00675	
CTB_RS00670	G9768_RS00665	
CTB_RS00670	L2BLST_RS00665	
CTB_RS00670	BW688_RS02065	
CTB_RS00670	AOT15_RS00290	
CTB_RS00670	BBV16_RS00675	
CTB_RS00670	BKC02_RS00675	
CTB_RS00670	gnl|Prokka|PADJNBJD_00131	
CTB_RS00670	LJHENM_00655	
CTB_RS00670	AKW53_RS02160	
CTB_RS00670	BKC01_RS00675	
CTB_RS00670	NILJEPDF_00131	
CTB_RS00670	A5291_RS00670	
CTB_RS00670	L3404_RS00665	
CTB_RS00670	SOTONK1_RS00665	
CTB_RS00670	JIEJKO_00660	
CTB_RS00670	QSDFRQ_00131	
CTB_RS00670	IaCS19096_RS00665	
CTB_RS00670	BKC03_RS00675	
CTB_RS00670	C15_RS0100690	
CTB_RS00670	CTRC943_RS00665	
CTB_RS00670	CTJTET1_RS00665	
CTB_RS00670	KW39_RS00665	
CTB_RS00670	DU10_RS00675	
CTB_RS00670	ECS88FINAL_RS0100690	
CTB_RS00670	O169_RS00665	
CTB_RS00670	DU13_RS00680	
CTB_RS00670	7618421	
CTB_RS00670	KW36_RS00665	
CTB_RS00670	CBP48_RS02065	
CTB_RS00670	SW2_RS00665	
CTB_RS00670	BKB95_RS00675	
CTB_RS00670	ECS102511_RS00665	
CTB_RS00670	CTL2C_RS02030	
CTB_RS01025	CTB_RS01025	
CTB_RS01025	L2BUCH2_RS00985	
CTB_RS01025	CTO_RS01025	
CTB_RS01025	FCS84708_RS00995	
CTB_RS01025	AP288_RS04065	
CTB_RS01025	BKB93_RS01000	
CTB_RS01025	CBP44_RS02395	
CTB_RS01025	AQ199_RS01690	
CTB_RS01025	L2BLST_RS00985	
CTB_RS01025	BW688_RS02395	
CTB_RS01025	AQ193_RS02995	
CTB_RS01025	BBV13_RS01030	
CTB_RS01025	G9768_RS01005	
CTB_RS01025	BKC02_RS01000	
CTB_RS01025	L3404_RS00980	
CTB_RS01025	AKW53_RS02490	
CTB_RS01025	120519	
CTB_RS01025	BBV16_RS01030	
CTB_RS01025	BKC01_RS01000	
CTB_RS01025	DU10_RS01010	
CTB_RS01025	gnl|Prokka|PADJNBJD_00196	
CTB_RS01025	BKC03_RS01000	
CTB_RS01025	NILJEPDF_00196	
CTB_RS01025	LJHENM_00985	
CTB_RS01025	CTRC943_RS00985	
CTB_RS01025	CTJTET1_RS01015	
CTB_RS01025	C15_RS0101035	
CTB_RS01025	SOTONK1_RS01000	
CTB_RS01025	ECS88FINAL_RS0101020	
CTB_RS01025	KW39_RS01005	
CTB_RS01025	JIEJKO_00985	
CTB_RS01025	7618867	
CTB_RS01025	A5291_RS01025	
CTB_RS01025	IaCS19096_RS01000	
CTB_RS01025	QSDFRQ_00196	
CTB_RS01025	O169_RS01005	
CTB_RS01025	DU13_RS01010	
CTB_RS01025	SW2_RS00995	
CTB_RS01025	BKB95_RS01015	
CTB_RS01025	CBP48_RS02390	
CTB_RS01025	KW36_RS01000	
CTB_RS01025	ECS102511_RS00995	
CTB_RS01025	BKB96_RS01000	
CTB_RS01025	CTL2C_RS02350	
CTB_RS01025	BKB99_RS01000	
CTB_RS01025	L1224_RS00980	
CTB_RS01025	AOT15_RS01365	
CTB_RS01025	L1440_RS00980	
CTB_RS01025	AQ244_RS03180	
CTB_RS01025	BKB92_RS01000	
CTB_RS01025	CBP42_RS02390	
CTB_RS01025	SOTONIA3_RS01015	
CTB_RS01025	E150_RS00995	
CTB_RS01370	CTB_RS01370	
CTB_RS01370	E150_RS01340	
CTB_RS01370	L2BUCH2_RS01330	
CTB_RS01370	CTO_RS01370	
CTB_RS01370	FCS84708_RS01340	
CTB_RS01370	AP288_RS04410	
CTB_RS01370	BKB93_RS01350	
CTB_RS01370	CBP44_RS02745	
CTB_RS01370	AQ193_RS02650	
CTB_RS01370	AQ199_RS02035	
CTB_RS01370	L2BLST_RS01330	
CTB_RS01370	BBV13_RS01380	
CTB_RS01370	BW688_RS02745	
CTB_RS01370	G9768_RS01350	
CTB_RS01370	BKC02_RS01350	
CTB_RS01370	BBV16_RS01380	
CTB_RS01370	L3404_RS01325	
CTB_RS01370	AKW53_RS02835	
CTB_RS01370	BKC01_RS01350	
CTB_RS01370	gnl|Prokka|PADJNBJD_00264	
CTB_RS01370	DU10_RS01360	
CTB_RS01370	NILJEPDF_00264	
CTB_RS01370	LJHENM_01330	
CTB_RS01370	BKC03_RS01350	
CTB_RS01370	CTRC943_RS01330	
CTB_RS01370	CTJTET1_RS01360	
CTB_RS01370	KW39_RS01350	
CTB_RS01370	JIEJKO_01330	
CTB_RS01370	120465	
CTB_RS01370	C15_RS0101380	
CTB_RS01370	SOTONK1_RS01345	
CTB_RS01370	ECS88FINAL_RS0101365	
CTB_RS01370	QSDFRQ_00264	
CTB_RS01370	A5291_RS01370	
CTB_RS01370	O169_RS01350	
CTB_RS01370	IaCS19096_RS01345	
CTB_RS01370	DU13_RS01360	
CTB_RS01370	7618901	
CTB_RS01370	SW2_RS01340	
CTB_RS01370	BKB95_RS01365	
CTB_RS01370	CBP48_RS02740	
CTB_RS01370	KW36_RS01345	
CTB_RS01370	ECS102511_RS01340	
CTB_RS01370	BKB96_RS01350	
CTB_RS01370	CTL2C_RS02695	
CTB_RS01370	AOT15_RS01020	
CTB_RS01370	BKB99_RS01350	
CTB_RS01370	L1224_RS01325	
CTB_RS01370	L1440_RS01325	
CTB_RS01370	AQ244_RS03525	
CTB_RS01370	BKB92_RS01350	
CTB_RS01370	CBP42_RS02740	
CTB_RS01370	SOTONIA3_RS01360	
CTB_RS01535	CTB_RS01535	
CTB_RS01535	E150_RS01505	
CTB_RS01535	L2BUCH2_RS01490	
CTB_RS01535	CTO_RS01530	
CTB_RS01535	FCS84708_RS01500	
CTB_RS01535	AP288_RS04570	
CTB_RS01535	AQ193_RS02485	
CTB_RS01535	BKB93_RS01515	
CTB_RS01535	CBP44_RS02905	
CTB_RS01535	AQ199_RS02195	
CTB_RS01535	L2BLST_RS01490	
CTB_RS01535	BBV13_RS01540	
CTB_RS01535	BW688_RS02910	
CTB_RS01535	G9768_RS01510	
CTB_RS01535	BKC02_RS01510	
CTB_RS01535	AKW53_RS03000	
CTB_RS01535	BBV16_RS01540	
CTB_RS01535	L3404_RS01485	
CTB_RS01535	BKC01_RS01515	
CTB_RS01535	gnl|Prokka|PADJNBJD_00296	
CTB_RS01535	DU10_RS01520	
CTB_RS01535	NILJEPDF_00296	
CTB_RS01535	LJHENM_01490	
CTB_RS01535	BKC03_RS01510	
CTB_RS01535	CTRC943_RS01490	
CTB_RS01535	CTJTET1_RS01520	
CTB_RS01535	KW39_RS01510	
CTB_RS01535	JIEJKO_01490	
CTB_RS01535	C15_RS0101550	
CTB_RS01535	SOTONK1_RS01510	
CTB_RS01535	ECS88FINAL_RS0101530	
CTB_RS01535	120439	
CTB_RS01535	QSDFRQ_00296	
CTB_RS01535	IaCS19096_RS01505	
CTB_RS01535	A5291_RS01535	
CTB_RS01535	O169_RS01515	
CTB_RS01535	DU13_RS01520	
CTB_RS01535	SW2_RS01500	
CTB_RS01535	BKB95_RS01525	
CTB_RS01535	CBP48_RS02900	
CTB_RS01535	7618918	
CTB_RS01535	KW36_RS01505	
CTB_RS01535	ECS102511_RS01500	
CTB_RS01535	AOT15_RS02505	
CTB_RS01535	BKB96_RS01510	
CTB_RS01535	CTL2C_RS02855	
CTB_RS01535	BKB99_RS01510	
CTB_RS01535	L1224_RS01485	
CTB_RS01535	L1440_RS01485	
CTB_RS01535	AQ244_RS03690	
CTB_RS01535	CBP42_RS02900	
CTB_RS01535	SOTONIA3_RS01520	
CTB_RS01535	BKB92_RS01515	
CTB_RS01695	CTB_RS01695	
CTB_RS01695	E150_RS01665	
CTB_RS01695	L2BUCH2_RS01650	
CTB_RS01695	CTO_RS01690	
CTB_RS01695	FCS84708_RS01660	
CTB_RS01695	CBP44_RS03065	
CTB_RS01695	AQ193_RS02325	
CTB_RS01695	BKB93_RS01675	
CTB_RS01695	L2BLST_RS01650	
CTB_RS01695	AQ199_RS02355	
CTB_RS01695	BW688_RS03070	
CTB_RS01695	BBV13_RS01700	
CTB_RS01695	G9768_RS01670	
CTB_RS01695	BKC02_RS01670	
CTB_RS01695	L3404_RS01645	
CTB_RS01695	AKW53_RS03160	
CTB_RS01695	BBV16_RS01700	
CTB_RS01695	BKC01_RS01675	
CTB_RS01695	gnl|Prokka|PADJNBJD_00328	
CTB_RS01695	NILJEPDF_00328	
CTB_RS01695	LJHENM_01650	
CTB_RS01695	CTRC943_RS01650	
CTB_RS01695	BKC03_RS01670	
CTB_RS01695	DU10_RS01685	
CTB_RS01695	CTJTET1_RS01680	
CTB_RS01695	KW39_RS01670	
CTB_RS01695	JIEJKO_01650	
CTB_RS01695	C15_RS0101710	
CTB_RS01695	SOTONK1_RS01670	
CTB_RS01695	ECS88FINAL_RS0101690	
CTB_RS01695	QSDFRQ_00328	
CTB_RS01695	IaCS19096_RS01665	
CTB_RS01695	A5291_RS01695	
CTB_RS01695	O169_RS01675	
CTB_RS01695	DU13_RS01680	
CTB_RS01695	120388	
CTB_RS01695	CBP48_RS03060	
CTB_RS01695	SW2_RS01660	
CTB_RS01695	AP288_RS01420	
CTB_RS01695	BKB95_RS01685	
CTB_RS01695	7618944	
CTB_RS01695	CTL2C_RS03015	
CTB_RS01695	KW36_RS01665	
CTB_RS01695	ECS102511_RS01660	
CTB_RS01695	AOT15_RS02665	
CTB_RS01695	BKB96_RS01670	
CTB_RS01695	L1224_RS01645	
CTB_RS01695	BKB99_RS01670	
CTB_RS01695	AQ244_RS01450	
CTB_RS01695	L1440_RS01645	
CTB_RS01695	CBP42_RS03060	
CTB_RS01695	SOTONIA3_RS01680	
CTB_RS01695	BKB92_RS01675	
CTB_RS01870	CTB_RS01870	
CTB_RS01870	SOTONIA3_RS01855	
CTB_RS01870	L2BUCH2_RS01820	
CTB_RS01870	BKB92_RS01860	
CTB_RS01870	AQ193_RS02140	
CTB_RS01870	CTO_RS01870	
CTB_RS01870	E150_RS01850	
CTB_RS01870	L2BLST_RS01820	
CTB_RS01870	FCS84708_RS01840	
CTB_RS01870	BW688_RS03250	
CTB_RS01870	BKB93_RS01860	
CTB_RS01870	CBP44_RS03255	
CTB_RS01870	BBV13_RS01875	
CTB_RS01870	AQ199_RS02540	
CTB_RS01870	G9768_RS01845	
CTB_RS01870	L3404_RS01820	
CTB_RS01870	BBV16_RS01875	
CTB_RS01870	BKC02_RS01850	
CTB_RS01870	BKC01_RS01850	
CTB_RS01870	AKW53_RS03345	
CTB_RS01870	gnl|Prokka|PADJNBJD_00363	
CTB_RS01870	NILJEPDF_00363	
CTB_RS01870	CTRC943_RS01825	
CTB_RS01870	LJHENM_01830	
CTB_RS01870	JIEJKO_01825	
CTB_RS01870	BKC03_RS01850	
CTB_RS01870	CTJTET1_RS01855	
CTB_RS01870	DU10_RS01870	
CTB_RS01870	QSDFRQ_00363	
CTB_RS01870	C15_RS0101885	
CTB_RS01870	SOTONK1_RS01845	
CTB_RS01870	A5291_RS01870	
CTB_RS01870	KW39_RS01855	
CTB_RS01870	IaCS19096_RS01840	
CTB_RS01870	AP288_RS01235	
CTB_RS01870	ECS88FINAL_RS0101875	
CTB_RS01870	DU13_RS01865	
CTB_RS01870	119473	
CTB_RS01870	O169_RS01855	
CTB_RS01870	7618525	
CTB_RS01870	CTL2C_RS03190	
CTB_RS01870	BKB95_RS01865	
CTB_RS01870	CBP48_RS03250	
CTB_RS01870	L1224_RS01820	
CTB_RS01870	KW36_RS01840	
CTB_RS01870	AOT15_RS02840	
CTB_RS01870	AQ244_RS01265	
CTB_RS01870	BKB96_RS01850	
CTB_RS01870	SW2_RS01845	
CTB_RS01870	BKB99_RS01850	
CTB_RS01870	L1440_RS01820	
CTB_RS01870	ECS102511_RS01845	
CTB_RS01870	CBP42_RS03260	
CTB_RS02040	CTB_RS02040	
CTB_RS02040	CBP42_RS03435	
CTB_RS02040	SOTONIA3_RS02025	
CTB_RS02040	L2BUCH2_RS01990	
CTB_RS02040	AQ193_RS01970	
CTB_RS02040	BKB92_RS02030	
CTB_RS02040	CTO_RS02040	
CTB_RS02040	E150_RS02020	
CTB_RS02040	L2BLST_RS01990	
CTB_RS02040	BW688_RS03420	
CTB_RS02040	FCS84708_RS02010	
CTB_RS02040	BBV13_RS02045	
CTB_RS02040	BKB93_RS02030	
CTB_RS02040	CBP44_RS03430	
CTB_RS02040	AQ199_RS02710	
CTB_RS02040	G9768_RS02015	
CTB_RS02040	BBV16_RS02045	
CTB_RS02040	L3404_RS01990	
CTB_RS02040	BKC02_RS02020	
CTB_RS02040	BKC01_RS02020	
CTB_RS02040	AKW53_RS03515	
CTB_RS02040	gnl|Prokka|PADJNBJD_00397	
CTB_RS02040	NILJEPDF_00397	
CTB_RS02040	CTRC943_RS01995	
CTB_RS02040	LJHENM_02000	
CTB_RS02040	JIEJKO_01995	
CTB_RS02040	BKC03_RS02020	
CTB_RS02040	CTJTET1_RS02025	
CTB_RS02040	AP288_RS01065	
CTB_RS02040	QSDFRQ_00397	
CTB_RS02040	C15_RS0102060	
CTB_RS02040	A5291_RS02040	
CTB_RS02040	SOTONK1_RS02015	
CTB_RS02040	DU10_RS02045	
CTB_RS02040	KW39_RS02025	
CTB_RS02040	IaCS19096_RS02010	
CTB_RS02040	ECS88FINAL_RS0102055	
CTB_RS02040	O169_RS02025	
CTB_RS02040	DU13_RS02040	
CTB_RS02040	7618976	
CTB_RS02040	AQ244_RS01095	
CTB_RS02040	CTL2C_RS03360	
CTB_RS02040	CBP48_RS03425	
CTB_RS02040	120334	
CTB_RS02040	L1224_RS01990	
CTB_RS02040	KW36_RS02010	
CTB_RS02040	AOT15_RS03010	
CTB_RS02040	BKB95_RS02040	
CTB_RS02040	BKB96_RS02020	
CTB_RS02040	SW2_RS02015	
CTB_RS02040	BKB99_RS02020	
CTB_RS02040	L1440_RS01990	
CTB_RS02040	ECS102511_RS02015	
CTB_RS02200	CTB_RS02200	
CTB_RS02200	CBP42_RS03600	
CTB_RS02200	SOTONIA3_RS02185	
CTB_RS02200	L2BUCH2_RS02150	
CTB_RS02200	AQ193_RS01810	
CTB_RS02200	BKB92_RS02195	
CTB_RS02200	CTO_RS02200	
CTB_RS02200	E150_RS02180	
CTB_RS02200	L2BLST_RS02150	
CTB_RS02200	BBV13_RS02210	
CTB_RS02200	BW688_RS03585	
CTB_RS02200	FCS84708_RS02170	
CTB_RS02200	BKB93_RS02195	
CTB_RS02200	CBP44_RS03595	
CTB_RS02200	AQ199_RS02870	
CTB_RS02200	BBV16_RS02210	
CTB_RS02200	G9768_RS02175	
CTB_RS02200	L3404_RS02150	
CTB_RS02200	BKC02_RS02185	
CTB_RS02200	BKC01_RS02185	
CTB_RS02200	AKW53_RS03675	
CTB_RS02200	gnl|Prokka|PADJNBJD_00429	
CTB_RS02200	NILJEPDF_00429	
CTB_RS02200	CTRC943_RS02155	
CTB_RS02200	LJHENM_02165	
CTB_RS02200	JIEJKO_02160	
CTB_RS02200	BKC03_RS02185	
CTB_RS02200	CTJTET1_RS02185	
CTB_RS02200	AP288_RS00905	
CTB_RS02200	QSDFRQ_00429	
CTB_RS02200	C15_RS0102220	
CTB_RS02200	A5291_RS02200	
CTB_RS02200	SOTONK1_RS02175	
CTB_RS02200	DU10_RS02210	
CTB_RS02200	KW39_RS02185	
CTB_RS02200	IaCS19096_RS02170	
CTB_RS02200	ECS88FINAL_RS0102215	
CTB_RS02200	O169_RS02185	
CTB_RS02200	DU13_RS02205	
CTB_RS02200	7618557	
CTB_RS02200	CTL2C_RS03520	
CTB_RS02200	AQ244_RS00935	
CTB_RS02200	BKB96_RS02185	
CTB_RS02200	CBP48_RS03590	
CTB_RS02200	119525	
CTB_RS02200	L1224_RS02150	
CTB_RS02200	KW36_RS02170	
CTB_RS02200	AOT15_RS03170	
CTB_RS02200	BKB95_RS02205	
CTB_RS02200	BKB99_RS02185	
CTB_RS02200	SW2_RS02175	
CTB_RS02200	L1440_RS02150	
CTB_RS02200	ECS102511_RS02175	
CTB_RS02365	CTB_RS02365	
CTB_RS02365	L2BUCH2_RS02310	
CTB_RS02365	BKB92_RS02360	
CTB_RS02365	SOTONIA3_RS02350	
CTB_RS02365	AQ193_RS01650	
CTB_RS02365	CTO_RS02365	
CTB_RS02365	E150_RS02340	
CTB_RS02365	BW688_RS03750	
CTB_RS02365	L2BLST_RS02315	
CTB_RS02365	FCS84708_RS02330	
CTB_RS02365	BBV13_RS02370	
CTB_RS02365	CBP44_RS03760	
CTB_RS02365	BKB93_RS02365	
CTB_RS02365	AQ199_RS03030	
CTB_RS02365	G9768_RS02335	
CTB_RS02365	BBV16_RS02375	
CTB_RS02365	L3404_RS02310	
CTB_RS02365	BKC02_RS02350	
CTB_RS02365	BKC01_RS02350	
CTB_RS02365	gnl|Prokka|PADJNBJD_00461	
CTB_RS02365	AKW53_RS03835	
CTB_RS02365	NILJEPDF_00461	
CTB_RS02365	LJHENM_02325	
CTB_RS02365	CTRC943_RS02315	
CTB_RS02365	JIEJKO_02325	
CTB_RS02365	BKC03_RS02350	
CTB_RS02365	QSDFRQ_00461	
CTB_RS02365	CTJTET1_RS02345	
CTB_RS02365	C15_RS0102385	
CTB_RS02365	SOTONK1_RS02335	
CTB_RS02365	DU10_RS02375	
CTB_RS02365	A5291_RS02365	
CTB_RS02365	KW39_RS02345	
CTB_RS02365	IaCS19096_RS02330	
CTB_RS02365	AP288_RS00745	
CTB_RS02365	ECS88FINAL_RS0102385	
CTB_RS02365	O169_RS02345	
CTB_RS02365	DU13_RS02370	
CTB_RS02365	7619005	
CTB_RS02365	BKB96_RS02355	
CTB_RS02365	BKB99_RS02350	
CTB_RS02365	CBP48_RS03755	
CTB_RS02365	120289	
CTB_RS02365	CTL2C_RS03685	
CTB_RS02365	KW36_RS02330	
CTB_RS02365	AOT15_RS03330	
CTB_RS02365	BKB95_RS02370	
CTB_RS02365	L1224_RS02315	
CTB_RS02365	AQ244_RS00775	
CTB_RS02365	SW2_RS02340	
CTB_RS02365	ECS102511_RS02335	
CTB_RS02365	L1440_RS02315	
CTB_RS02365	CBP42_RS03765	
CTB_RS02535	CTB_RS02535	
CTB_RS02535	SOTONIA3_RS02515	
CTB_RS02535	BKB92_RS02525	
CTB_RS02535	E150_RS02505	
CTB_RS02535	CTO_RS02535	
CTB_RS02535	AQ193_RS01485	
CTB_RS02535	BW688_RS03920	
CTB_RS02535	BBV13_RS02540	
CTB_RS02535	L2BLST_RS02480	
CTB_RS02535	FCS84708_RS02495	
CTB_RS02535	CBP44_RS03925	
CTB_RS02535	AOT15_RS03595	
CTB_RS02535	BBV16_RS02550	
CTB_RS02535	BKB93_RS02530	
CTB_RS02535	AQ199_RS03195	
CTB_RS02535	G9768_RS02500	
CTB_RS02535	L3404_RS02475	
CTB_RS02535	BKC02_RS02520	
CTB_RS02535	gnl|Prokka|PADJNBJD_00493	
CTB_RS02535	BKC01_RS02520	
CTB_RS02535	NILJEPDF_00493	
CTB_RS02535	LJHENM_02485	
CTB_RS02535	CTRC943_RS02480	
CTB_RS02535	AKW53_RS04715	
CTB_RS02535	JIEJKO_02485	
CTB_RS02535	QSDFRQ_00493	
CTB_RS02535	SOTONK1_RS02500	
CTB_RS02535	CTJTET1_RS02510	
CTB_RS02535	BKC03_RS02520	
CTB_RS02535	C15_RS0102560	
CTB_RS02535	KW39_RS02510	
CTB_RS02535	IaCS19096_RS02495	
CTB_RS02535	DU10_RS02540	
CTB_RS02535	A5291_RS02535	
CTB_RS02535	ECS88FINAL_RS0102555	
CTB_RS02535	O169_RS02510	
CTB_RS02535	AP288_RS00580	
CTB_RS02535	7618594	
CTB_RS02535	DU13_RS02535	
CTB_RS02535	BKB96_RS02525	
CTB_RS02535	BKB99_RS02520	
CTB_RS02535	CBP48_RS03920	
CTB_RS02535	CTL2C_RS03850	
CTB_RS02535	KW36_RS02495	
CTB_RS02535	BKB95_RS02535	
CTB_RS02535	L1224_RS02480	
CTB_RS02535	SW2_RS02505	
CTB_RS02535	ECS102511_RS02500	
CTB_RS02535	119582	
CTB_RS02535	L1440_RS02480	
CTB_RS02535	AQ244_RS00610	
CTB_RS02535	CBP42_RS03930	
CTB_RS02535	L2BUCH2_RS02480	
CTB_RS02710	CTB_RS02710	
CTB_RS02710	E150_RS02680	
CTB_RS02710	BW688_RS04095	
CTB_RS02710	CTO_RS02710	
CTB_RS02710	FCS84708_RS02670	
CTB_RS02710	L2BLST_RS02655	
CTB_RS02710	BBV13_RS02715	
CTB_RS02710	CBP44_RS04100	
CTB_RS02710	AQ193_RS01310	
CTB_RS02710	AQ199_RS03370	
CTB_RS02710	BKB93_RS02705	
CTB_RS02710	BBV16_RS02725	
CTB_RS02710	G9768_RS02675	
CTB_RS02710	L3404_RS02650	
CTB_RS02710	BKC02_RS02695	
CTB_RS02710	gnl|Prokka|PADJNBJD_00527	
CTB_RS02710	BKC01_RS02695	
CTB_RS02710	NILJEPDF_00527	
CTB_RS02710	LJHENM_02650	
CTB_RS02710	CTRC943_RS02655	
CTB_RS02710	AOT15_RS01475	
CTB_RS02710	JIEJKO_02655	
CTB_RS02710	QSDFRQ_00527	
CTB_RS02710	SOTONK1_RS02675	
CTB_RS02710	CTJTET1_RS02685	
CTB_RS02710	BKC03_RS02695	
CTB_RS02710	KW39_RS02685	
CTB_RS02710	C15_RS0102745	
CTB_RS02710	ECS88FINAL_RS0102740	
CTB_RS02710	IaCS19096_RS02670	
CTB_RS02710	AKW53_RS04540	
CTB_RS02710	DU10_RS02715	
CTB_RS02710	O169_RS02685	
CTB_RS02710	A5291_RS02710	
CTB_RS02710	DU13_RS02710	
CTB_RS02710	CBP48_RS04095	
CTB_RS02710	CTL2C_RS04025	
CTB_RS02710	KW36_RS02670	
CTB_RS02710	AP288_RS00405	
CTB_RS02710	BKB95_RS02710	
CTB_RS02710	BKB96_RS02700	
CTB_RS02710	BKB99_RS02695	
CTB_RS02710	7618605	
CTB_RS02710	SW2_RS02680	
CTB_RS02710	L1224_RS02655	
CTB_RS02710	ECS102511_RS02675	
CTB_RS02710	L1440_RS02655	
CTB_RS02710	AQ244_RS00435	
CTB_RS02710	CBP42_RS04105	
CTB_RS02710	119599	
CTB_RS02710	L2BUCH2_RS02655	
CTB_RS02710	SOTONIA3_RS02690	
CTB_RS02710	BKB92_RS02700	
CTB_RS02870	CTB_RS02870	
CTB_RS02870	E150_RS02840	
CTB_RS02870	BW688_RS04260	
CTB_RS02870	CTO_RS02870	
CTB_RS02870	FCS84708_RS02830	
CTB_RS02870	L2BLST_RS02815	
CTB_RS02870	BBV13_RS02875	
CTB_RS02870	CBP44_RS04265	
CTB_RS02870	AQ193_RS01150	
CTB_RS02870	AQ199_RS03530	
CTB_RS02870	BKB93_RS02870	
CTB_RS02870	BBV16_RS02885	
CTB_RS02870	G9768_RS02835	
CTB_RS02870	L3404_RS02810	
CTB_RS02870	BKC02_RS02860	
CTB_RS02870	gnl|Prokka|PADJNBJD_00559	
CTB_RS02870	NILJEPDF_00559	
CTB_RS02870	BKC01_RS02860	
CTB_RS02870	LJHENM_02815	
CTB_RS02870	CTRC943_RS02815	
CTB_RS02870	AOT15_RS01635	
CTB_RS02870	QSDFRQ_00559	
CTB_RS02870	JIEJKO_02820	
CTB_RS02870	SOTONK1_RS02835	
CTB_RS02870	CTJTET1_RS02845	
CTB_RS02870	BKC03_RS02860	
CTB_RS02870	KW39_RS02845	
CTB_RS02870	C15_RS0102905	
CTB_RS02870	ECS88FINAL_RS0102900	
CTB_RS02870	IaCS19096_RS02830	
CTB_RS02870	DU10_RS02880	
CTB_RS02870	O169_RS02845	
CTB_RS02870	A5291_RS02870	
CTB_RS02870	DU13_RS02875	
CTB_RS02870	CBP48_RS04260	
CTB_RS02870	7619070	
CTB_RS02870	CTL2C_RS04185	
CTB_RS02870	KW36_RS02830	
CTB_RS02870	AKW53_RS04060	
CTB_RS02870	AP288_RS00245	
CTB_RS02870	BKB95_RS02875	
CTB_RS02870	BKB96_RS02865	
CTB_RS02870	BKB99_RS02860	
CTB_RS02870	SW2_RS02840	
CTB_RS02870	L1224_RS02815	
CTB_RS02870	ECS102511_RS02835	
CTB_RS02870	L1440_RS02815	
CTB_RS02870	AQ244_RS00275	
CTB_RS02870	120184	
CTB_RS02870	CBP42_RS04270	
CTB_RS02870	L2BUCH2_RS02815	
CTB_RS02870	SOTONIA3_RS02850	
CTB_RS02870	BKB92_RS02865	
CTB_RS03200	CTB_RS03200	
CTB_RS03200	SOTONIA3_RS03180	
CTB_RS03200	BKB92_RS03195	
CTB_RS03200	BW688_RS04590	
CTB_RS03200	120139	
CTB_RS03200	E150_RS03170	
CTB_RS03200	CTO_RS03195	
CTB_RS03200	L2BLST_RS03140	
CTB_RS03200	CBP44_RS04595	
CTB_RS03200	FCS84708_RS03165	
